aggregate,key,count,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity
layer_head,17/11,46,0.43808639853301906,-0.14956720173358917,0.7132352590560913
layer_head,17/12,46,0.35868181280143885,-0.11683361232280731,0.5735883116722107
layer_head,17/13,46,0.45256323699393997,0.04917501285672188,0.5982112884521484
layer_head,17/14,46,0.46276902261635533,0.09051386266946793,0.635964035987854
layer_head,17/15,46,0.5465579162473264,0.39123132824897766,0.6657959818840027
layer_head,17/16,46,0.6435705449270166,0.3270719349384308,0.8409202694892883
layer_head,17/17,46,0.6757669189701909,0.48042675852775574,0.8265810012817383
layer_head,17/18,46,0.4494406652191411,0.22723904252052307,0.7379140853881836
layer_head,17/19,46,0.6007484702960305,0.39995211362838745,0.8216535449028015
layer_head,17/2,46,0.6451811518358148,0.3077484965324402,0.9146135449409485
layer_head,17/20,46,0.5345015104698099,0.2857981026172638,0.8027377128601074
layer_head,17/21,46,0.44002089681832685,0.3564049303531647,0.6220220327377319
layer_head,17/22,46,0.33513300574344135,0.2065693587064743,0.6443853974342346
layer_head,17/23,46,0.3481102670016496,0.19709768891334534,0.4793653190135956
layer_head,17/3,46,0.42007362186584785,-0.03543900325894356,0.8612182140350342
layer_head,17/4,46,0.5547120632684749,0.18745075166225433,0.8352072834968567
layer_head,17/5,46,0.5231004558179689,0.29586702585220337,0.9016918540000916
layer_head,17/6,46,0.4026887876831967,0.13847818970680237,0.6761072278022766
layer_head,17/7,46,0.438119323519261,0.03809469938278198,0.8017339110374451
layer_head,17/8,46,0.415242999792099,0.25448209047317505,0.6034151911735535
layer_head,17/9,46,0.5974063460674622,-0.022755516692996025,0.8485143184661865
layer_head,18/0,46,0.5532987545365873,0.36831778287887573,0.8168966174125671
layer_head,18/1,46,0.6649364926244902,0.26869967579841614,0.9372779130935669
layer_head,18/10,46,0.6033394997534545,0.28583163022994995,0.8899684548377991
layer_head,18/11,46,0.5585811679130015,0.08756141364574432,0.9283837080001831
layer_head,18/12,46,0.5788997262716293,0.3112076222896576,0.679500162601471
layer_head,18/13,46,0.46099766052287555,0.20206044614315033,0.6440738439559937
layer_head,18/14,46,0.5204591155052185,0.2941538989543915,0.6260044574737549
layer_head,18/15,46,0.6434375680983067,0.08140132576227188,0.9200161099433899
layer_head,18/16,46,0.3606042858699094,0.09721308201551437,0.8672033548355103
layer_head,18/17,46,0.5273540641950525,0.2617133855819702,0.6597554683685303
layer_head,18/18,46,0.4739484631496927,0.04404085874557495,0.6779308319091797
layer_head,18/19,46,0.510138231775035,0.15441788733005524,0.7596553564071655
layer_head,18/2,46,0.46394816336586425,-0.1168934777379036,0.9071370363235474
layer_head,18/20,46,0.5361517810303232,0.2330658733844757,0.7343314290046692
layer_head,18/21,46,0.45655399852472806,0.23973040282726288,0.6530667543411255
layer_head,18/22,46,0.4770198357493981,0.15495818853378296,0.9026933908462524
layer_head,18/23,46,0.4754196932620328,0.041287701576948166,0.9029727578163147
layer_head,18/3,46,0.5223651424698208,0.38365262746810913,0.6307955980300903
layer_head,18/4,46,0.5054849664802137,0.28292325139045715,0.5840293169021606
layer_head,18/5,46,0.5119035308775695,0.3228050172328949,0.6172560453414917
layer_head,18/6,46,0.46494924568611645,0.14326408505439758,0.9685030579566956
layer_head,18/7,46,0.44842013878666837,-0.09004168957471848,0.9049885272979736
layer_head,18/8,46,0.37417767423650494,0.21227404475212097,0.5399805903434753
layer_head,18/9,46,0.6311200131540713,0.3047496974468231,0.7415098547935486
layer_head,19/0,46,0.3075581551630698,-0.08880000561475754,0.6868467330932617
layer_head,19/1,46,0.5359647526689197,0.17940065264701843,0.759917140007019
layer_head,19/10,46,0.6391118246576061,0.3740207850933075,0.9243773221969604
layer_head,19/11,46,0.6591631731261378,0.2666485905647278,0.9468069672584534
layer_head,19/12,46,0.6124394749817641,0.3938364088535309,0.7682583928108215
layer_head,19/13,46,0.425526585591876,0.0689258798956871,0.914690375328064
layer_head,19/14,46,0.5989130288362503,0.43699538707733154,0.6763811111450195
